

,Research,2017,6/11,Credit Suisse,Winning the Easy Game: Skill and the Ability to Extract Value,https://12mv2.files.wordpress.com/2024/04/17-06-11-winning-the-easy-game__skill-and-the-ability-to-extract-value.pdf
,Research,2017,12/20,Blue Mountain,How Well Do You Compare?,https://12mv2.files.wordpress.com/2024/04/17-12-20-how-well-do-you-compare.pdf
,Research,2018,6/26,Blue Mountain,Procyclicality and Its Extremes,https://12mv2.files.wordpress.com/2024/04/18-06-26-procyclicality-and-its-extremes.pdf
,Research,2018,9/13,Blue Mountain,What Does an EV/EBITDA Multiple Mean?,https://12mv2.files.wordpress.com/2024/04/18-09-13-what-does-an-ev-ebitda-multiple-mean.pdf
,Research,2019,2/12,Blue Mountain,Who Is On the Other Side? You Need Good BAIT to Land a Winner,https://12mv2.files.wordpress.com/2024/04/19-02-12-who-is-on-the-other-side__you-need-good-bait-to-land-a-winner.pdf
,Research,2019,4/16,Blue Mountain,Looking for Easy Games in Bonds,https://12mv2.files.wordpress.com/2024/04/19-04-16-looking-for-easy-games-in-bonds.pdf
,Research,2020,3/19,Counterpoint,"BIN There, Done That: How to Reduce the Sources of Forecasting Error",https://12mv2.files.wordpress.com/2024/04/20-03-19-bin-there-done-that__how-to-reduce-the-sources-of-forecasting-error.pdf
,Research,2020,4/14,Counterpoint,Dispersion & Alpha Conversion: How Dispersion Creates the Opportunity to Express Skill,https://12mv2.files.wordpress.com/2024/04/20-04-14-dispersion-alpha-conversion__how-dispersion-creates-the-opportunity-to-express-skill.pdf
,Research,2020,5/20,Counterpoint,"Myth Busting, Popular Delusions, and the Variant Perception",https://12mv2.files.wordpress.com/2024/04/20-05-20-myth-busting-popular-delusions-and-the-variant-perception.pdf
,Research,2020,6/9,Counterpoint,"The Math of Value and Growth: Growth, Return on Capital, and the Discount Rate",https://12mv2.files.wordpress.com/2024/04/20-06-09-the-math-of-value-and-growth__growth-return-on-capital-and-the-discount-rate.pdf
,Research,2020,8/4,Counterpoint,Public to Private Equity in the United States: A Long-Term Look,https://12mv2.files.wordpress.com/2024/04/20-08-04-public-to-private-equity-in-the-united-states__a-long-term-look.pdf
,Research,2020,9/1,Counterpoint,One Job: Expectations and the Role of Intangible Investments,https://12mv2.files.wordpress.com/2024/04/20-09-15-one-job__expectations-and-the-role-of-intangible-investments.pdf
,Research,2020,12/21,Counterpoint,WACC and Vol: Valuatoin for Companies with Real Options,https://12mv2.files.wordpress.com/2024/04/20-12-21-wacc-and-vol__valuation-for-companies-with-real-options.pdf
,Research,2021,4/14,Counterpoint,Market-Expected Return on Investment: Bridging Accounting and Valuation,https://12mv2.files.wordpress.com/2024/04/21-04-14-market-expected-return-on-investment__bridging-accounting-and-valuation.pdf
,Research,2021,5/19,Counterpoint,The Economics of Customer Businesses: Calculating Customer-Based Corporate Valuation,https://12mv2.files.wordpress.com/2024/04/21-05-19-the-economics-of-customer-businesses__calculating-customer-based-corporate-valuation.pdf
,Research,2021,6/23,Counterpoint,The Impact of Intangibles on Base Rates,https://12mv2.files.wordpress.com/2024/04/21-06-23-the-impact-of-intangibles-on-base-rates.pdf
,Research,2021,8/3,Counterpoint,Everything Is a DCF Model: A Mantra for Valuing Cash-Generating Assets,https://12mv2.files.wordpress.com/2024/04/21-08-03-everything-is-a-dcf-model__a-mantra-for-valuing-cash-generating-assets.pdf
,Research,2021,9/8,Counterpoint,Turn and Face the Strange: Overcoming Barriers to Change in Sports and Investing,https://12mv2.files.wordpress.com/2024/04/21-09-08-turn-and-face-the-strange__overcoming-barriers-to-change-in-sports-and-investing.pdf
,Research,2021,10/6,Counterpoint,Categorizing for Clarity: Cash Flow Statement Adjsutments to Improve Insight,https://12mv2.files.wordpress.com/2024/04/21-10-06-categorizing-for-clarity__cash-flow-statement-adjustments-to-improve-insight.pdf
,Research,2022,1/27,Counterpoint,Underestimating the Red Queen: Measuring Growth and Maintenance Investments,https://12mv2.files.wordpress.com/2024/04/22-01-27-underestimating-the-red-queen__measuring-growth-and-maintenance-investments.pdf
,Research,2022,3/16,Counterpoint,Feedback: Information as a Basis for Improvement,https://12mv2.files.wordpress.com/2024/04/22-03-16-feedback__information-as-a-basis-for-improvement.pdf
,Research,2022,4/12,Counterpoint,Intangibles and Earnings: Improving the Usefulness of Financial Statements,https://12mv2.files.wordpress.com/2024/04/22-04-12-intangibles-and-earnings__improving-the-usefulness-of-financial-statements.pdf
,Research,2022,5/10,Counterpoint,Wealth Transfers: Redistribution of Value via Capital Allocation,https://12mv2.files.wordpress.com/2024/04/22-05-10-wealth-transfers__redistribution-of-value-via-capital-allocation.pdf
,Research,2022,6/15,Counterpoint,New Business Boom and Bust: How Capitalism Experiments,https://12mv2.files.wordpress.com/2024/04/22-06-15-new-business-boom-and-bust__how-capitalism-experiments.pdf
,Research,2022,7/20,Counterpoint,"Good Losses, Bad Losses: All Losses Are Not Created Equal",https://12mv2.files.wordpress.com/2024/04/22-07-20-good-losses-bad-losses__all-losses-are-not-created-equal.pdf
,Research,2022,9/15,Counterpoint,Market Share: Understanding Competitive Advantage Through Market Power,https://12mv2.files.wordpress.com/2024/04/22-09-15-market-share__understanding-competitive-advantage-through-market-power.pdf
,Research,2022,10/6,Counterpoint,Return on Invested Capital: How to Calculate ROIC and Handle Common Issues,https://12mv2.files.wordpress.com/2024/04/22-10-06-return-on-invested-capital__how-to-calculate-roic-and-handle-common-issues.pdf
,Research,2022,11/9,Counterpoint,ROIC and Intangible Assets: A Look at How Adjustments for Intangibles Affect ROIC,https://12mv2.files.wordpress.com/2024/04/22-11-09-roic-and-intangible-assets__a-look-at-how-adjustments-for-intangibles-affect-roic.pdf
,Research,2022,12/14,Counterpoint,"Capital Allocation: Results, Analysis, and Assessment",https://12mv2.files.wordpress.com/2024/04/22-12-15-capital-allocation__results-analysis-and-assessment.pdf
,Research,2023,2/15,Counterpoint,Cost of Capital: A Practical Guide to Measuring Opportunity Cost,https://12mv2.files.wordpress.com/2024/04/23-02-15-cost-of-capital__a-practical-guide-to-measuring-opportunity-cost.pdf
,Research,2023,3/22,Counterpoint,Confidence: Methods to Assess Confidence Under Uncertainty,https://12mv2.files.wordpress.com/2024/04/23-03-22-confidence__methods-to-assess-confidence-under-uncertainty.pdf
,Research,2023,4/18,Counterpoint,Stock-Based Compensation: Unpacking the Issues,https://12mv2.files.wordpress.com/2024/04/23-04-18-stock-based-compensation__unpacking-the-issues.pdf
,Research,2023,6/6,Counterpoint,"ROIC and the Investment Process: ROICs, How They Change, and Shareholder Returns",https://12mv2.files.wordpress.com/2024/04/23-06-06-roic-and-the-investment-process__roics-how-they-change-and-shareholder-returns.pdf
,Research,2023,7/25,Counterpoint,"Birth, Death, and Wealth Creation: Why Investors Need to Understand Corporate Demographics",https://12mv2.files.wordpress.com/2024/04/23-07-25-birth-death-and-wealth-creation__why-investors-need-to-understand-corporate-demographics.pdf
,Research,2023,9/26,Counterpoint,Trading Stages in the Company Life Cycle,https://12mv2.files.wordpress.com/2024/04/23-09-26-trading-stages-in-the-company-life-cycle.pdf
,Research,2023,10/24,Counterpoint,Total Shareholder Return: Linking The Drivers of Total Returns to Fundamentals,https://12mv2.files.wordpress.com/2024/04/23-10-24-total-shareholder-return__linking-the-drivers-of-total-returns-to-fundamentals.pdf
,Research,2023,12/13,Counterpoint,Pattern Recognition: Opportunities and Limits,https://12mv2.files.wordpress.com/2024/04/23-12-13-pattern-recognition__opportunities-and-limits.pdf
,Research,2024,1/30,Counterpoint,Increasing Returns: Identifying Forms of Increasing Returns and What Drives Them,https://12mv2.files.wordpress.com/2024/04/24-01-30-increasing-returns__identifying-forms-of-increasing-returns-and-what-drives-them.pdf
,Research,2024,2/28,Counterpoint,"Cost of Capital and Capital Allocation: Investment in the Era of ""Easy Money""",https://12mv2.files.wordpress.com/2024/04/24-02-28-cost-of-capital-and-capital-allocation__investment-in-the-era-of-_easy-money_.pdf
,Research,2024,4/23,Counterpoint,"Valuation Multiples: What They Miss, Why They Differ, and the Link to Fundamentals",https://12mv2.files.wordpress.com/2024/04/24-04-23-valuation-multiples__what-they-miss-why-they-differ-and-the-link-to-fundamentals.pdf
,Research,2024,6/4,Counterpoint,Stock Market Concentration: How Much Is Too Much?,https://www.morganstanley.com/im/publication/insights/articles/article_stockmarketconcentration.pdf?1729042767278
,Research,2024,7/24,Counterpoint,Which One Is It?: Equity Issuance and Retirement,https://www.morganstanley.com/im/publication/insights/articles/article_whichoneisitequityissuanceretirement.pdf?1729042771985
,Research,2024,10/15,Counterpoint,Measuring the Moat: Assessing the Magnitude and Sustainability of Value Creation,https://www.morganstanley.com/im/publication/insights/articles/article_measuringthemoat.pdf?1729042773098
